uf,vf,wf
29.98,1.59,-0.97
30.73,0.15,-0.91
29.46,0.76,-1.16
30.09,-0.94,-1.07
29.8,-2.6,-1.11
32.31,0.99,-1.33
31.61,-0.68,-1.37
29.85,-1.74,-1.26
29.46,-0.23,-1.11
26.6,-0.17,-0.6
27.88,2.94,-0.93
31.31,0.82,-0.51
30.34,0.37,-0.57
32.57,0.46,-1.09
31.43,2.19,-0.6
29.15,1.41,-0.66
32.31,0.65,-1.07
29.8,2.07,-1.25
30.28,0.27,-1.47
31.04,2.2,-1.55
29.67,-0.71,-1.66
27.54,0.88,-1.86
32.26,1.36,-1.95
30.23,0.27,-1.92
29.24,0.0,-1.94
30.64,1.57,-2.2
30.03,0.88,-2.04
29.33,0.55,-2.05
30.1,2.16,-2.22
28.2,2.82,-2.39
28.2,1.05,-2.82
29.08,0.94,-2.52
27.37,0.71,-1.78
30.01,0.24,-2.06
31.49,-0.38,-2.28
29.89,-0.52,-2.54
30.66,1.7,-2.36
29.69,1.94,-2.6
27.0,2.49,-2.49
21.66,1.04,-1.24
25.085,0.01,-1.005
26.7975,-0.505,-0.8875
27.6538,-0.7625,-0.8288
28.51,-1.02,-0.77
25.17,1.04,-0.49
27.0,1.84,-0.38
25.76,6.61,0.06
27.82,0.66,0.28
28.29,-0.65,-0.06
28.7,1.76,0.27
28.97,1.93,0.19
29.49,4.61,0.17
32.12,4.72,-1.33
29.785,4.28,-1.15
27.45,3.84,-0.97
25.63,2.23,-0.52
28.15,3.22,-0.83
29.4,1.14,-1.16
28.63,1.915,-0.615
27.86,2.69,-0.07
29.17,-0.63,-0.34
27.95,1.14,-0.1
29.21,-0.03,-0.31
29.76,-3.99,0.1
32.37,-0.98,0.43
31.54,-1.64,-0.37
29.71,-1.99,0.54
35.6,-4.39,-0.93
33.75,1.2,-0.96
32.31,-0.49,-0.78
34.38,0.87,-0.6
29.03,-2.1,-0.57
28.7,0.03,-1.26
31.52,0.54,-0.35
29.92,-1.15,-0.27
33.27,-4.36,-0.49
34.09,-2.4,-0.96
32.37,-0.65,-0.19
32.8,-1.87,0.15
32.92,-3.97,-0.13
33.84,-0.87,0.54
34.72,0.51,-0.23
33.82,-2.76,0.0
27.77,-0.2,0.68
31.02,-1.35,1.2
31.16,-1.68,2.06
31.79,-0.975,1.135
32.42,-0.27,0.21
33.95,-1.78,0.57
31.24,-3.37,0.37
33.95,-6.01,-0.05
32.33,-2.94,0.15
35.4,-4.76,0.0
35.19,-4.65,-0.35
36.01,-4.91,-1.21
34.7,-4.23,-0.88
33.46,-3.9,-1.42
32.96,-2.39,-0.92
28.54,-1.42,-0.37
33.64,-0.97,-0.62
30.77,-3.11,0.41
30.59,-4.3,0.44
31.36,-3.9,0.38
36.5,-4.14,0.24
32.31,-3.81,1.33
28.9,-6.21,0.26
28.42,-4.41,0.66
28.63,-4.67,-0.31
29.755,-3.81,-0.33
30.88,-2.95,-0.35
31.29,-4.69,-0.48
33.75,-3.46,-0.71
30.73,-2.34,-0.86
31.83,-1.55,-1.13
31.7,-1.16,-0.63
31.22,-1.27,-0.43
30.28,-2.47,-0.88
29.35,-4.41,-0.55
26.67,-2.73,-1.47
30.72,-5.35,-1.97
32.53,-5.07,-0.62
32.94,1.85,-0.98
30.075,0.405,-0.605
28.6425,-0.3175,-0.4175
27.9262,-0.6788,-0.3238
27.5681,-0.8594,-0.2769
27.389,-0.9497,-0.2534
27.2995,-0.9948,-0.2417
27.21,-1.04,-0.23
29.115,-2.36,-0.04
31.02,-3.68,0.15
29.33,-3.53,-0.05
30.12,-1.7,0.74
31.74,-1.83,0.2
31.02,2.48,-0.86
30.21,-0.59,-0.2
28.99,0.38,-0.62
29.55,0.57,-0.93
30.14,-1.32,-0.65
27.09,-0.83,-0.1
27.66,1.08,0.03
28.38,-0.27,0.46
30.52,-1.41,0.46
30.57,0.52,0.54
29.19,-0.62,0.98
26.39,0.63,1.14
28.63,-1.83,1.26
29.69,-0.24,1.46
30.19,0.32,1.25
31.85,-0.57,1.1
30.52,-0.805,0.575
29.19,-1.04,0.05
30.93,0.625,0.02
32.67,2.29,-0.01
28.92,-2.3,-1.13
29.33,-1.41,-1.48
29.51,-2.07,-1.68
28.67,-1.31,-1.18
28.51,-2.97,-1.14
25.54,-3.44,-0.98
28.45,-2.655,-0.745
31.36,-1.87,-0.51
29.22,-1.46,0.08
31.2,-1.41,-0.57
31.31,0.78,-0.93
32.73,1.42,-1.43
30.7,-0.06,-2.18
30.03,-2.27,-2.2
30.14,1.0,-2.3
27.54,1.53,-2.26
26.94,0.07,-2.54
22.93,0.3,-1.43
25.54,-3.95,-0.86
30.16,1.64,0.2
31.2,-0.6,-0.1
35.67,2.47,-1.37
32.73,0.37,-0.81
33.95,-3.0,-1.86
30.93,-3.06,-1.2
29.6,-2.66,-1.64
30.28,0.21,-1.37
31.79,0.0,-1.26
32.96,0.57,-1.52
33.82,0.76,-1.64
30.09,0.38,-1.38
32.17,0.74,-2.04
28.47,-3.0,-1.78
29.76,-2.3,-1.53
32.13,-2.97,-1.44
33.1,-1.16,-1.13
32.51,-1.37,-1.43
34.92,0.68,-1.09
30.73,-0.06,-0.51
32.22,-2.28,-1.19
35.13,-2.03,-0.96
35.76,-1.79,-1.83
33.5,-0.34,-1.14
32.39,-0.99,-1.21
32.39,1.37,-1.16
27.41,-0.83,-1.24
30.34,-0.06,-1.63
32.78,0.12,-1.41
35.22,0.3,-1.19
37.58,-1.19,-2.44
35.1,3.75,-2.26
33.52,1.02,-2.29
27.91,-1.96,-2.18
29.49,-2.54,-2.51
30.37,0.68,-1.74
33.3,1.08,-1.61
35.04,1.9,-1.36
32.37,-0.35,-2.03
34.59,0.43,-1.47
35.85,1.4,-1.4
32.69,2.16,-1.87
32.76,2.34,-2.5
32.49,-0.6,-2.63
31.83,0.98,-2.62
31.74,-3.09,-2.19
30.93,2.5,-2.3
31.845,1.35,-2.32
32.76,0.2,-2.34
32.12,1.98,-2.83
30.37,1.05,-3.29
30.66,0.2,-2.76
29.53,-0.57,-2.32
29.94,1.75,-2.6
31.54,3.0,-3.29
31.6,2.0,-3.61
28.97,2.47,-2.95
27.72,2.96,-2.95
24.57,-0.71,-2.16
26.91,-1.33,-2.06
26.32,-0.32,-1.24
33.12,-1.18,-1.1
33.68,0.21,-1.81
34.24,1.6,-2.52
32.83,-0.13,-2.22
32.39,-0.13,-2.52
30.7,0.51,-2.17
29.39,1.43,-2.19
33.07,-1.65,-2.29
29.21,1.1,-1.2
30.55,2.81,-1.47
30.21,2.16,-1.32
30.7,-1.04,-0.35
31.38,0.23,-1.05
30.89,1.41,-1.1
33.18,-0.87,-1.53
29.19,0.51,-0.77
30.25,2.52,-0.52
31.36,-0.21,-1.04
31.99,-0.76,-0.97
30.12,1.52,-0.41
32.15,-1.2,-1.43
29.3,0.43,-1.43
31.83,-0.71,-1.43
35.58,0.87,-1.38
29.19,0.76,0.1
31.33,-1.03,-0.62
30.88,-0.13,0.0
30.03,1.97,0.52
34.7,2.15,-1.61
32.895,-0.275,-0.635
31.09,-2.7,0.34
30.43,-1.11,0.82
29.87,0.19,-0.01
33.07,-0.2,0.19
32.64,-2.73,0.17
32.64,-3.44,-0.24
29.69,-2.78,0.49
33.16,-0.38,-1.11
31.83,-1.3,-0.4
31.51,-2.16,-0.6
28.67,0.15,0.52
31.97,-0.24,0.46
31.36,0.02,0.445
30.75,0.28,0.43
32.35,-2.18,0.76
28.4,0.76,0.35
32.28,1.85,0.76
28.51,-2.03,1.15
29.97,-0.315,0.82
31.43,1.4,0.49
30.075,0.675,0.53
28.72,-0.05,0.57
30.68,0.62,0.83
30.63,-0.24,0.0
31.0,0.48,0.13
31.24,1.89,-0.1
33.14,7.16,-0.08
31.72,-1.37,-0.52
33.52,-0.57,-0.27
34.02,-1.56,-0.49
32.55,0.82,-0.49
33.52,-0.54,-0.46
35.31,2.19,-0.46
36.16,0.82,-0.87
33.34,-0.37,-0.55
29.15,-1.29,0.17
29.58,0.76,0.38
32.48,-0.37,0.57
33.21,-2.3,0.37
32.73,0.28,0.24
30.18,1.62,0.71
30.835,2.125,0.305
31.49,2.63,-0.1
33.13,0.9,0.125
33.95,0.035,0.2375
34.77,-0.83,0.35
34.36,-0.98,-0.1
35.22,1.4,-0.17
33.66,0.1,-0.44
37.36,0.15,-0.71
33.37,-0.38,-0.46
36.43,0.74,-0.6
33.79,-0.31,-0.1
33.45,-0.41,-0.12
35.69,1.31,-0.49
34.44,0.425,-0.03
33.19,-0.46,0.43
34.77,1.66,0.06
28.9,1.02,1.09
32.65,0.87,0.71
34.63,0.87,0.49
35.69,-3.46,0.43
35.82,-2.81,0.1
35.74,-1.86,-0.01
33.98,-1.77,0.31
34.38,-3.51,0.19
36.41,-2.94,0.03
33.61,-1.97,0.41
34.27,-2.64,-0.49
33.66,-6.66,-0.31
36.84,-4.3,-1.11
32.6,-4.17,-1.04
33.88,-4.78,-0.96
31.69,-2.86,-0.57
33.365,-4.02,-0.435
35.04,-5.18,-0.3
34.79,-4.5,-1.05
33.23,-3.81,-0.99
32.6,-3.28,-0.91
33.43,-1.98,-0.76
33.86,-4.19,-0.87
34.41,-2.17,-1.26
32.67,-1.96,-1.57
33.61,-1.75,-1.74
32.78,-1.77,-0.87
32.91,-0.6,-1.18
31.15,-3.17,-0.81
30.88,-1.32,-0.8
32.03,1.98,-0.78
31.99,2.33,-0.49
34.36,0.13,-0.92
34.49,0.52,-1.0
28.4,-3.07,-0.98
30.27,-1.08,-0.34
33.23,-2.43,-1.07
33.195,-1.695,-0.47
33.1775,-1.3275,-0.17
33.16,-0.96,0.13
34.58,0.57,-0.49
33.23,1.27,-1.02
32.21,2.62,-0.24
35.94,-0.89,-2.45
29.44,-0.34,-1.16
31.13,-0.57,-1.37
29.69,-2.27,-1.42
32.06,-1.15,-1.57
32.89,-0.06,-1.42
30.1,-0.71,-1.19
32.74,1.1,-1.76
33.01,-0.77,-1.85
31.18,1.09,-1.15
30.28,-2.08,-1.7
30.09,-1.24,-1.51
30.43,-1.08,-1.97
31.54,-1.07,-1.77
28.49,-2.14,-2.31
28.99,-1.22,-1.55
31.92,4.54,-1.92
30.52,1.62,-1.77
29.91,-0.15,-2.01
31.43,0.55,-2.26
28.38,0.17,-1.25
29.87,3.48,-1.68
29.26,-0.41,-1.78
33.3,1.63,-2.7
26.73,0.74,-1.2
29.12,-1.64,-1.84
28.99,-0.65,-1.93
27.795,-0.845,-1.565
26.6,-1.04,-1.2
27.68,-2.88,-0.83
28.58,-3.46,-0.35
30.575,-2.465,-0.695
32.57,-1.47,-1.04
27.68,-1.84,-0.62
30.13,-1.935,-0.695
32.58,-2.03,-0.77
32.22,-0.86,-1.94
32.12,-3.18,-1.78
31.79,-2.04,-1.75
31.33,-1.29,-1.76
25.9,-2.55,0.0
28.72,-4.89,0.15
30.5,-4.33,0.32
31.39,-4.05,0.405
31.835,-3.91,0.4475
32.28,-3.77,0.49
27.64,-3.95,0.82
26.24,-6.68,0.76
29.69,-7.12,1.85
32.94,-4.72,1.08
33.61,1.31,1.73
32.51,-1.14,1.29
34.5,-0.06,1.09
31.0,-0.49,0.41
31.99,-3.99,0.43
31.74,-2.135,0.35
31.49,-0.28,0.27
30.46,-3.48,-0.43
34.59,-1.49,-1.0
30.45,0.6,0.23
30.52,0.31,-0.77
29.85,0.66,-0.38
26.57,2.11,0.52
29.57,0.24,-0.31
26.23,3.35,-0.48
29.45,1.36,-0.165
32.67,-0.63,0.15
31.97,-3.05,-0.01
33.38,-2.075,-0.43
34.79,-1.1,-0.85
32.33,-1.1,-1.0
28.92,-3.33,-0.1
29.28,-5.05,0.13
32.1,-3.11,-0.54
30.28,1.09,-0.98
34.38,-1.02,-1.48
35.42,-0.24,-1.19
30.63,-1.05,-0.71
32.24,1.83,-1.11
32.49,0.31,-2.03
33.75,0.03,-0.78
33.03,-0.54,-1.16
30.41,-1.89,-0.37
30.23,-0.2,-0.82
35.22,1.61,0.0
34.79,-0.41,-0.96
31.92,0.03,-1.0
30.715,0.315,-0.69
29.51,0.6,-0.38
28.29,0.24,0.13
29.96,4.82,-0.57
33.09,3.46,-0.44
30.23,1.78,-0.74
32.67,1.64,-1.25
30.5,2.1,-0.55
30.52,2.08,-0.54
27.16,6.41,-0.97
27.34,4.23,-0.24
29.37,2.145,0.12
31.4,0.06,0.48
26.85,1.02,0.57
29.35,3.24,0.0
29.53,0.6,0.13
29.91,1.21,0.01
26.15,3.13,0.62
27.32,1.7,0.0
27.39,-1.2,0.08
28.02,-1.63,0.395
28.65,-2.06,0.71
28.525,-1.75,0.795
28.4,-1.44,0.88
31.24,-0.57,0.59
29.21,0.3,1.02
29.26,-1.86,0.6
28.51,-1.07,0.49
28.56,1.1,-0.15
27.21,-2.97,0.96
27.95,-1.57,0.86
26.8,-0.57,1.73
28.08,-1.52,1.78
28.4,-2.74,1.43
29.31,-2.39,1.72
29.75,-0.97,1.37
29.73,-0.31,1.37
30.86,0.76,1.25
26.39,1.26,0.94
26.9,1.125,1.145
27.41,0.99,1.35
29.64,1.53,1.04
30.43,2.55,1.75
32.08,4.45,1.53
29.045,5.045,1.025
26.01,5.64,0.52
26.98,4.34,1.09
29.64,3.79,1.14
28.15,3.7,1.13
28.87,3.02,0.89
29.42,3.37,1.15
26.73,4.69,0.73
26.69,5.48,1.02
26.57,4.32,0.88
27.68,5.84,0.82
26.98,6.66,0.43
28.16,3.07,0.1
27.05,4.8,0.63
25.56,4.36,0.91
26.62,3.97,0.37
24.88,5.77,0.98
27.73,4.74,0.73
24.39,3.88,1.49
22.25,6.04,1.47
23.34,6.08,1.37
25.99,4.94,1.33
26.69,3.79,1.7
28.27,3.68,1.18
27.54,3.04,1.7
25.17,2.61,1.75
27.57,3.79,1.73
23.39,2.83,2.09
26.55,1.9,1.57
28.15,2.77,0.99
28.51,1.55,1.11
29.57,2.96,0.2
27.46,2.49,0.98
24.58,2.56,1.4
26.425,1.925,1.255
28.27,1.29,1.11
28.36,0.83,0.81
27.91,1.86,0.6
27.18,1.89,0.41
28.27,2.08,0.51
26.845,0.53,0.41
25.42,-1.02,0.31
26.3,-1.26,0.1
27.95,2.45,0.4
28.47,-1.6,-0.28
28.0,-0.99,-0.65
27.91,-1.19,-0.76
28.15,0.93,-0.89
28.58,0.66,-0.93
30.68,-1.62,-1.57
30.3,-2.96,-0.93
27.91,-0.8,-0.3
29.78,0.23,-1.65
26.8,-0.63,-0.54
28.99,-0.75,-0.545
31.18,-0.87,-0.55
26.94,-0.17,-0.7
29.12,-1.37,-0.44
28.88,0.57,-0.08
28.92,0.3,0.13
27.21,-0.57,0.21
28.54,-2.5,-0.35
29.69,-1.14,-0.85
28.585,-1.34,-0.58
28.0325,-1.44,-0.445
27.48,-1.54,-0.31
27.25,-0.34,-0.49
24.6,-0.17,0.07
31.34,-1.82,-1.04
28.65,-3.68,-0.08
18.44,-1.29,2.28
26.76,-3.73,0.12
20.61,-2.11,1.35
23.62,1.71,1.53
25.36,-0.49,1.86
28.18,-0.34,2.08
28.72,-0.93,1.77
27.66,-1.1,1.73
26.26,-0.17,2.04
28.31,-0.23,1.67
26.69,0.37,1.15
26.58,1.94,1.44
27.91,0.0,0.93
27.84,2.29,1.0
27.18,1.4,0.96
25.65,1.7,0.82
25.6,1.22,1.05
26.89,2.51,1.03
27.21,2.81,0.91
27.27,0.68,0.82
27.73,-0.41,0.57
28.31,0.46,0.41
27.77,-0.27,0.4
26.78,0.21,0.19
27.12,0.98,-0.1
27.48,0.49,0.15
27.77,0.37,-0.19
27.12,-1.3,-0.49
25.85,-1.04,-0.55
27.97,1.42,-0.71
27.07,-1.81,-0.66
27.82,-1.46,-1.29
29.98,-2.06,-1.13
28.49,-2.08,-0.97
28.06,-4.41,-0.82
27.11,-2.32,-0.49
26.55,-1.48,-0.88
28.06,-2.05,-0.68
29.3,-2.32,-0.65
29.33,-2.7,-0.38
30.21,-1.92,-0.54
27.75,-2.19,-0.63
29.46,-3.39,-1.15
29.69,-0.87,-0.99
30.34,-1.02,-0.96
28.99,-0.65,-1.19
28.13,0.83,-1.57
28.27,0.4,-1.31
27.84,-0.41,-1.26
23.92,-3.24,-0.66
27.86,-3.13,-0.57
28.75,-2.835,-0.53
29.64,-2.54,-0.49
30.45,-0.92,-0.68
29.17,-1.04,-0.94
27.91,0.2,-0.63
26.17,0.76,-0.71
28.99,1.15,-0.98
26.49,0.38,-1.44
29.84,0.82,-1.81
28.42,0.17,-0.59
25.7,-3.61,-0.2
27.12,-0.63,-0.76
26.64,-3.1,-0.35
25.9,-4.08,-0.48
27.09,-2.97,-0.19
24.45,-0.2,0.43
25.0,-0.48,0.43
25.74,-2.08,0.78
28.96,-1.21,1.15
28.4,-0.19,0.6
28.24,-1.27,0.43
27.59,-1.4,0.28
26.12,-1.15,0.81
25.19,-1.625,0.54
24.26,-2.1,0.27
24.45,0.31,0.6
25.78,-1.97,1.09
25.85,1.15,0.92
26.58,-0.76,0.77
26.57,0.54,1.78
27.36,0.22,1.175
28.15,-0.1,0.57
27.46,-0.23,0.0
26.66,-0.78,-0.17
27.97,-0.83,0.28
27.21,-0.2,0.08
28.27,0.03,0.1
29.51,0.46,-0.49
25.88,1.68,0.23
27.16,1.44,0.01
27.295,1.835,0.37
27.43,2.23,0.73
26.85,1.86,1.43
27.455,0.99,1.415
28.06,0.12,1.4
28.54,0.74,0.99
29.3,0.71,0.81
27.7,0.63,0.52
27.48,0.12,0.38
27.18,1.46,0.21
29.12,-0.65,-0.38
22.99,7.29,1.13
23.09,1.86,1.03
24.21,1.92,0.96
25.79,2.56,1.48
27.27,1.35,1.53
28.06,-0.68,1.29
28.24,-0.13,1.36
27.41,-0.32,1.1
27.18,-0.65,0.93
27.7,-1.48,0.52
27.3,-1.75,0.54
26.19,-0.74,0.6
29.57,3.37,0.15
25.99,0.82,0.1
25.42,0.46,-0.08
24.23,-0.27,-0.2
23.66,-1.08,0.49
26.05,-0.23,0.27
25.13,-0.91,0.4
27.21,0.43,0.07
27.23,1.22,0.21
26.93,0.31,0.54
26.03,0.43,0.17
27.75,0.96,0.34
25.22,-0.15,0.91
25.13,-0.1,0.99
26.06,0.27,0.73
25.85,-0.68,1.27
25.13,-0.57,1.09
26.21,-2.29,1.0
26.3,-4.3,0.76
26.64,-3.13,0.85
26.64,-2.1,0.81
26.89,-3.51,0.41
28.04,-2.53,0.35
27.05,-4.54,0.57
27.84,-1.49,0.48
24.51,-3.51,1.04
26.75,-3.42,1.53
25.36,-3.79,1.09
27.27,-2.21,1.15
26.91,-2.78,0.99
27.21,-2.48,0.93
25.27,-2.96,1.29
22.94,-1.7,2.08
21.61,0.03,2.19
25.72,-0.15,2.58
28.33,-2.73,3.22
28.22,-2.49,2.55
27.41,-2.22,2.41
26.8,-3.02,2.05
26.64,-2.76,1.55
28.0,-2.63,0.81
27.88,-1.99,0.57
28.87,-0.91,0.15
25.97,-3.31,0.15
25.22,-2.04,-0.03
25.92,-1.33,0.31
29.01,-0.96,0.46
26.93,-0.54,0.27
28.65,1.64,0.46
26.8,-0.05,0.23
23.98,1.93,0.35
25.63,3.44,0.15
26.23,1.75,-0.35
27.23,1.75,-0.87
25.97,2.49,-0.65
26.15,3.5,-0.93
25.58,3.77,-0.52
25.11,5.62,-0.6
24.22,4.56,-0.57
24.52,3.2,-0.49
29.66,0.76,-1.54
28.6,-0.545,-1.815
27.54,-1.85,-2.09
24.57,-2.74,-1.89
24.87,-5.93,-1.77
23.86,-3.37,-1.52
28.43,-0.82,-2.01
29.42,-0.8,-1.97
27.79,-0.3,-1.7
24.77,0.94,-1.25
24.69,-2.12,-1.42
24.01,0.98,-1.32
27.91,2.64,-1.67
29.01,3.64,-1.42
31.06,0.1,-2.09
30.09,0.46,-1.54
31.88,2.26,-2.49
27.61,0.15,-1.44
29.67,3.13,-2.28
26.53,-0.05,-1.64
27.66,0.63,-1.63
27.95,-1.15,-1.35
27.12,-1.77,-0.4
26.48,-0.52,-0.62
28.06,0.15,-0.55
29.64,0.82,-0.48
29.51,-4.74,-0.83
29.67,-1.42,-0.91
27.52,-0.15,0.13
28.63,-1.83,-0.3
27.57,-2.88,-0.38
29.715,-1.875,-0.8
31.86,-0.87,-1.22
27.68,-0.26,-0.96
29.18,-0.36,-1.22
30.68,-0.46,-1.48
28.22,0.31,-1.26
30.09,0.99,-1.2
30.45,-2.3,-1.7
30.3,-1.56,-1.9
31.18,0.28,-1.9
29.24,-2.52,-2.48
28.92,-1.22,-1.88
28.81,-1.48,-2.48
27.12,-1.44,-1.95
28.76,-0.87,-2.11
26.89,-0.26,-2.18
32.03,-3.06,-2.15
28.56,-4.69,-1.48
28.43,-4.89,-1.7
27.05,-1.48,-0.63
28.06,-2.43,-0.87
28.18,-1.25,-1.2
29.3,0.2,-0.55
28.79,0.0,-1.18
28.24,-0.41,-1.24
28.65,-0.6,-1.15
28.58,1.76,-1.33
29.22,-0.27,-1.53
29.03,2.06,-0.93
27.0,3.17,-1.54
27.5,1.14,-1.37
28.16,3.62,-1.14
21.72,2.58,-0.15
25.33,1.72,0.46
27.645,1.035,0.315
29.96,0.35,0.17
25.65,2.4,0.06
31.49,3.66,1.36
29.4,1.78,0.31
29.62,-0.88,0.74
29.22,0.74,0.19
29.1,-1.31,0.17
31.34,-1.97,-0.52
31.13,-1.86,-0.71
33.57,1.75,-2.08
30.48,-1.6,-2.3
28.08,-1.1,-2.56
25.74,-3.61,-1.51
28.09,-3.37,-1.43
27.45,-4.54,-0.82
26.87,-2.52,-0.17
28.81,-3.81,0.57
30.0,-0.7,0.76
32.71,-2.54,0.91
32.78,-1.9,0.98
30.09,-2.88,0.51
30.73,-3.97,0.2
30.05,-1.42,0.43
30.55,-2.12,0.48
31.11,0.27,0.73
33.64,-1.56,0.85
31.52,2.25,1.04
30.46,-0.24,0.27
28.56,-0.6,0.65
28.67,0.38,1.03
30.41,-1.73,1.31
32.48,-2.6,1.61
33.66,-2.32,1.25
32.15,-1.77,1.42
34.88,-1.96,0.38
34.36,1.95,0.6
29.37,0.94,0.52
32.02,0.34,0.185
34.67,-0.26,-0.15
30.09,0.03,1.3
32.53,-0.57,0.65
30.59,1.24,-0.3
32.26,2.15,-0.83
34.45,3.66,-1.14
32.98,2.08,-0.96
33.91,1.09,-1.07
31.11,-0.49,-1.59
32.15,1.35,-1.66
32.755,0.59,-1.53
33.36,-0.17,-1.4
29.01,1.95,-0.93
32.76,0.46,-2.15
32.46,-1.94,-1.92
33.1,-2.14,-1.86
31.25,1.93,-1.97
31.4,1.41,-2.08
28.83,0.65,-1.53
28.04,1.61,-1.59
27.88,1.35,-0.62
29.49,1.57,-1.83
29.39,3.17,-1.62
30.09,1.18,-1.36
30.28,0.71,-1.93
32.83,0.82,-1.95
33.12,-1.38,-2.03
33.3,0.63,-2.32
32.35,-1.47,-1.87
29.6,1.14,-1.13
33.43,-0.17,-1.54
30.79,-3.64,-1.37
35.19,-1.21,-0.93
35.58,0.0,-0.74
34.13,0.49,-1.13
32.1,0.2,-0.86
33.5,-2.38,-1.48
31.85,0.68,-1.33
33.86,-0.1,-1.31
32.08,-0.57,-1.2
31.9,-3.59,-1.24
31.7,-1.15,-1.19
33.19,-0.93,-1.03
33.95,-2.11,-0.77
32.22,-0.38,-0.88
33.55,0.82,-0.54
35.4,2.54,-1.2
33.5,2.62,-0.44
32.94,2.06,-1.19
33.37,2.12,-0.57
36.32,-0.94,-2.1
29.62,-0.2,-1.35
33.68,-2.74,-1.61
32.1,-1.95,-1.63
31.67,-0.38,-2.23
32.33,0.57,-1.6
33.23,0.74,-1.97
32.69,-1.04,-1.19
32.22,0.6,-1.41
32.28,1.2,-1.44
32.69,-1.41,-1.32
32.13,0.55,-1.13
31.18,-3.37,-0.93
30.64,-2.01,-1.18
32.4,-1.41,-1.13
36.23,-3.42,-1.79
33.18,-3.24,-1.81
31.29,0.38,-1.48
33.18,-1.0,-2.01
32.08,-3.03,-1.83
32.55,-3.72,-2.5
33.46,-1.13,-2.4
32.28,-1.7,-1.89
34.13,-1.3,-2.92
32.4,-3.02,-2.32
30.12,-2.06,-2.3
30.07,-0.19,-2.09
28.92,-0.07,-0.91
30.18,-2.33,-1.31
31.58,-0.82,-1.13
29.01,-2.19,-0.63
32.21,-1.85,-0.34
33.32,1.05,-0.62
32.55,-3.37,-0.94
30.03,-1.65,-0.52
29.89,-4.47,-0.49
31.61,-2.6,-0.8
34.65,-1.79,-0.08
36.32,0.07,-0.57
35.17,-0.68,-0.41
27.3,0.24,1.4
30.46,0.82,-0.06
29.89,-0.41,-0.55
34.18,1.94,-1.37
35.31,0.41,-1.37
31.54,1.14,-2.01
32.19,0.05,-2.34
31.56,1.66,-2.28
29.76,1.96,-2.08
29.15,0.57,-2.28
30.32,0.27,-2.32
25.44,1.48,-1.37
28.06,-2.0,-1.83
31.97,-1.11,-0.99
30.7,-1.19,-1.4
28.16,-1.2,-0.97
29.96,1.15,-1.48
30.275,0.085,-1.04
30.59,-0.98,-0.6
32.37,-0.46,-1.41
30.01,-0.57,-1.7
32.35,-1.32,-1.84
30.01,-2.15,-1.86
30.39,-2.77,-1.86
29.53,-2.21,-2.3
29.84,-3.99,-1.93
29.21,-4.17,-1.42
29.515,-3.695,-1.68
29.82,-3.22,-1.94
30.18,-2.45,-1.72
28.78,-4.65,-2.21
30.41,-3.48,-2.05
31.06,-5.05,-2.08
28.02,-2.09,-1.33
30.89,-2.48,-1.18
31.38,-2.45,-1.44
32.55,-0.1,-1.21
32.57,-1.54,-1.42
31.69,-2.74,-1.52
29.69,-2.89,-1.37
26.78,-1.26,-1.47
28.76,1.63,-1.2
30.93,-0.85,-1.11
29.62,-1.84,-1.08
29.55,-1.0,-0.55
29.55,0.17,-0.41
30.03,0.32,-0.34
28.18,-0.46,-0.38
30.55,-0.03,-0.15
31.13,-1.93,-0.6
27.7,0.15,0.31
27.0,0.37,-0.24
33.14,-0.63,0.87
30.61,-0.78,0.01
32.19,-1.46,0.15
30.37,-1.48,0.41
28.94,-1.6,0.2
29.15,-0.05,0.62
30.05,-1.14,0.46
31.16,-1.72,1.21
30.79,1.63,0.63
28.92,-0.165,1.18
27.05,-1.96,1.73
30.21,-2.13,1.485
33.37,-2.3,1.24
30.67,-1.015,1.33
27.97,0.27,1.42
28.43,0.49,1.52
29.33,-0.15,1.84
31.16,-2.3,2.3
30.88,-1.97,2.15
30.89,-0.31,2.37
32.8,1.09,1.41
26.73,1.07,1.84
27.52,-0.96,1.42
32.87,-4.3,2.25
28.52,-3.97,1.64
31.16,-4.65,1.66
29.82,-1.54,1.74
29.82,-3.39,1.48
28.74,-0.44,1.95
31.76,-2.37,1.2
28.05,-2.76,1.235
24.34,-3.15,1.27
25.74,-3.59,1.18
27.14,-4.03,1.09
25.38,-2.86,1.04
25.99,-6.58,1.53
28.33,-3.08,2.19
26.19,-3.79,2.1
28.49,-2.91,2.1
29.53,-1.71,1.32
29.69,-2.39,1.48
29.13,-2.09,1.3
29.96,0.46,1.15
28.7,-0.24,1.26
28.85,-0.59,0.87
29.28,-1.08,0.91
29.03,-0.78,0.66
28.4,-1.24,1.24
29.39,0.2,0.77
27.93,-1.71,0.2
27.84,-0.3,0.06
28.81,-0.35,0.31
28.38,-3.95,0.08
30.14,-1.73,-0.28
31.56,-0.15,-0.98
30.8,0.51,-0.48
30.57,1.79,-0.48
30.05,-2.49,-0.73
30.66,-1.77,-0.73
30.0,-0.41,-0.98
30.63,0.81,-1.26
31.67,1.57,-1.61
32.4,0.31,-1.48
32.76,-2.48,-2.21
34.72,1.0,-2.55
30.79,-0.15,-3.22
31.52,0.27,-3.35
36.59,-1.62,-4.8
31.97,0.89,-3.57
23.93,1.63,-2.98
21.18,-0.35,-1.72
